artist_name,title,duration
Albertucho,"En otro pais distinto",191.50322
"Audrey Gagnon","Taire ces larmes",180.13995
Azukx,"Lift (Future Mix) Remixed By Azukx",526.8371
"Alizée","Mademoiselle Juliette ""Instrumental",143.15057
Archive,"Hélicoptère",102.63465
"Asbjorn Hegdahl","Mornin Glo",518.16444
"Academy of St Martin-in-the-Fields/Sir Neville Marriner","4 Orchestral Suites BWV1066-9_ Suite No.4 in D major_ BWV1069 (3 oboes_ 3 trumpets_ strings and timpani): Réjouissance",181.91628
Amorphis,"My Kantele (Acoustic Reprise)",357.01506
Arcadium,"Change Me",286.6673
Anathema,"Goodbye Cruel World",100.93669
Adeva,"I Thank You (Philly Dub Mix)",253.64853
Anis,Bistro,268.5122
"A Plus","My Dub Song (clean)",189.12608
"Arthur Russell","Another Thought (Me For Real)",294.00771
"Acid Mothers Temple & The Cosmic Inferno","Take Me To The Universe",647.91465
"A Poetic Yesterday","Firefighters Fight Fires",212.06159
"Alejandro Sanz","Regalame la silla donde te espere",290.19383
"Angelica Maria","Lugar Bonito",150.93506
"Ashford & Simpson","Over And Over (12"" Disco Mix)",320.46975
"Arab On Radar","St. Patrick's Gay Parade",140.82567
Afterhours,"Lasciami Leccare L'Adrenalina (Live Elettrico)",102.68689
Angy,"Quiero Verte Llorar (I Wanna Make Her Cry)",188.78649
Axxis,"Tears Of The Trees",233.89995
"Anne Grete Preus",Ynglingen,252.83873
"Ant Banks",Fien,247.71873
"Averse Sefira","Battles Clarion",363.72853
"Antonio Carlos Jobim / Christian McBride / Ernie Watts",Lamento,386.42893
"Amon Tobin","Straight Psych",406.85669
"Aura Noir","Released Damnation",262.16444
"Alvin Youngblood Hart","Underway At Seven (Album Version)",273.52771
"Autonomous Bass Heads","A Place Called Bass",305.47546
"A Day At The Fair","Eastern Homes And Western Hearts",254.48444
"Al Jarreau","Let Me Love You",283.71546
"Alexandre Desplat & Aaron Zigman",Triscadecaphobia,79.56853
"Art Blakey","O' Tinde (1999 Digital Remaster)",374.54322
"Andy Tau",Home,439.11791
Arpeggio,"English Suite_ Op. 78_ No. 3: II. The Crystal Spring",113.68444
Afterlife,"Take Me Inside Feat:Dannii Minogue",265.29914
"At Vance","Run For Your Life",196.72771
"Abida Parveen","Kuchh Is Ada Se Aaj",529.08363
"Alan Dale","Mean To Me",193.41016
Appliance,Aquaplane,210.12853
"Aesop Rock","Night Light",256.26077
"Al Este Del Eden","Nostalgia De Ti (Nostalgia De Ti)",229.77261
ayaka,"Real voice",238.78485
"Angela Johnson","Sad Days (Acoustic Version)",280.39791
"ATM feat. Mad Sax","Sax Machine",487.02649
"Alain Turban","Comédien comédienne",205.50485
Agonoize,"paranoid destruction ­ sitd remix",304.8224
"Anssi Kela",Sormus,195.60444
"Arne Zank","El Rey Gravitas",264.17587
"Atze Schröder",Mekka,49.60608
"Ariel Rot","El tiempo lo dira (con Los Ronaldos)",244.76689
"Anita Ellis","The Money Songfrom the show Thats the Ticket",193.30567
"Austrian Death Machine","Come on Cohaagen_ Give Deez People Ehyar (from Total Recall)",198.16444
"Arch Enemy","Incarnated Solvent Abuse",276.32281
"Andrés Cepeda","Las Cuarenta",191.84281
Avantasia,Farewell,391.1571
"Argy Bargy","Empty Days",88.42404
"Arianna Puello",Todo,210.93832
Aphrodesia,"Step Into Your Life",370.65098
"American Music Club","Art Of Love (Original Version)",189.83138
"Alex Stealthy","Something is wrong",349.04771
Aborted,"A Murmur In Decrepit Wits",282.90567
Auto-Auto,"Dog (Techen)",191.58159
"Angelo Badalamenti","Vera Begs Dylan",209.97179
"Ana Gabriel","Ven A Ver Llover",156.47302
Apurimac,"Einai logos na zeis (Cinco siglos igual)",266.97098
"Art Garfunkel","99 Miles From L.A.",209.00526
"Anton Chernikov","Your Burning Eyes",487.99302
"Albin De La Simone","J'Ai Changé",195.5522
"Audio Soul Project","Free Falling",446.71955
Absolute,"Seven Sins",322.66404
"Amanda Seyfried / Ashley Lilley / Rachel McDowall","Honey_ Honey",187.32363
"Air Traffic","An End To All Our Problems",303.01995
"Andy McCoy","Knee Deep In Sky High",231.31383
"Alice In Chains",Would?,207.72526
Air,"Don't be light (edit)",197.69424
"Article One","Walls (AO Album Version)",245.96853
"Aurélien Merle","Letter to Hermione",146.83383
"Asher D","Like A Bike",269.68771
Amparanoia,"Lunes 26",317.77914
"As I Lay Dying","I Never Wanted",284.05506
"Alban Berg Quartett","4eme Mvt Allegro (String Quart N19 K465",365.37424
"Amusement Parks On Fire","Asphalt (Interlude)",313.57342
"ANIBAL TROILO","Lo Que Vendrá",206.52363
"Aly & AJ",Closure,168.82893
Arpeggio,"Magyar lassú és friss",160.65261
"Alice In Videoland","Mf (a Different Perspective)",239.25506
"Amy Ray","Who Sold The Gun",188.682
"Alexis Strum","Train Off The Track",193.77587
"Ashtray Navigations","Mysterious Starling Island",166.3473
"Andrew Hill","Duplicity (1994 Digital Remaster)",371.85261
"Axel Rudi Pell","The diamond Overture",101.58975
"Alvin Stardust","Jealous Mind",163.23873
"Andrea Parker","Nearly There",184.55465
"Alvis Wayne","Back To The 50's",125.09995
"Aphrodite's Child","Hic And Nunc",175.56853
"Arthur ""Big Boy"" Crudup","Gonna Follow My Baby",171.72853
"Alela Diane","My Brambles (Album Version)",298.73587
"Armored Saint","Human Vulture",325.40689
Annie,"Come Together",469.44608
"Art Zoyd",Prophase,255.65995
"Aca Lukas","Nece mama doci",238.52363
"Alison Limerick","Gettin' It Right",396.12036
"Aaron Watson","In Harm's Way",230.5824
"Aphex Twin",Ptolemy,434.31138
"Alan Parsons","Standing On Higher Ground",328.69832
"Adam Sandler","Wolfman (Album Version)",305.6322
Avengers,"The Amerikan in Me",126.95465
"Automatic 7","Sunday Eyes",199.33995
"Axe Bahia",Meomeno,217.75628
"Altern 8",Re-Indulge,376.18893
Agression,Untitled,132.0224
Alesana,"Apology (Acoustic)",239.67302
"Anton Dermota/Dietrich Fischer-Dieskau/Elisabeth Grümmer/Marga Höffgen/Otto Edelmann/Wiener Singakademie Chor/Wiener Sängerknaben/Wiener Philharmoniker/Wilhelm Furtwängler","St Matthew Passion BWV244 (1995 Digital Remaster)_ PART 2: No. 59_ Rezitativ: Sie schrieen aber noch mehr (Evangelist/Pilatus/Chor)",141.37424
Apsci,"Bike Messenger Diaries (Acapella)",211.09506
"Artefacts For Space Travel",recoop,208.1171
"Alton Ellis","Dance Crasher",158.40608
"Agua Loca","Un Sueno",151.82322
"Atomic Hooligan","Too Late To Be Afraid",557.13914
"A Thousand Knives Of Fire","Yeah Part 2",216.05832
"Alan Singley & Pants Machine","Short Sleeve Stumblah",133.61587
AZ,"Quiet Money",296.75057
"Andy Prinz","Drifting Away",216.13669
Anjali,Dusk,262.05995
"Adalberto Álvarez","Este son homenaje",301.60934
Avant,"Now You Got Someone",246.20363
"Axel Coon","Lamenting City",491.15383
autoKratz,"Last Show",283.32363
Aphasia,"data size error (part one: ""why don't you fuckin' remember anything ?"")",232.202
"Anna Domino",Zanna,187.97669
"A Flock Of Seagulls","Walking in the Garden",302.15791
Ashes,Ambush,322.01098
"Age Of Love","The Age Of Love",515.76118
"A Taste Of Honey","Don't You Lead Me On (Digitally Remastered 99)",198.63465
"Al Denson","See Ya At The Party",220.81261
"At Vance","Friendly Fire",311.09179
"Angelica Vale","Por Ti_ Yo Soy (To Sir With Love)",262.63465
"Alan Hawkshaw","Man Of The World",112.74404
"Adoniran Barbosa","Trem Das Onze",185.88689
"Alvin Lucier","Music For Piano With Amplified Sonorous Vessels",887.61424
"Al Campbell","Now I Know",147.09506
"Art Blakey's Jazz Messengers","Juste Pour Eux Seuls",148.00934
"Anthony David","Everything Is Everything",251.32363
Angelspit,"Vena Cava (Ego Likeness Remix)",219.74159
"Atomic Kitten","Right Now (Solomon Pop Mix)",349.88363
Aerosmith,"Lord Of The Thighs",434.46812
"Antonello Venditti","Ci Vorrebbe Un Amico",225.64526
Avalon,"The Glory (Key-E-Premiere Performance Plus w/o Background Vocals)",316.70812
"Abstürzende Brieftauben","Ja Ja Ja",171.31057
Airbase,"The Road Not Taken",431.3073
"Armored Saint","Mad House",260.85832
"Agenda of Swine","Persecution Ascension Leave Nothing Standing",174.602
"Aaron Watson","Breaker Breaker One Nine",166.53016
"Arturo Sandoval",Departure,317.962
"Abandin All Hope","Looking Forth",119.19628
"Acid Bath","Scream of The Butterfly",374.17751
"All Good Funk Alliance","Quieres Bailar",425.89995
Ayo,"Love And Hate",225.35791
"Alter Ego","Lo Spazio Inverso",399.75138
Atta,"Get Me There",200.69832
"A.R.E. Weapons","Brand New Walking Blues",219.45424
"Akiko Yano","Lots of Love",338.31138
"Andrew Peterson","Windows In The World",185.33832
"Angelo dei Teppisti dei Sogni","Non Mi Ami Più",260.91057
"Amalia Mendoza","Tres cachetadas",166.26893
"Aztec Camera","Dream Sweet Dreams",206.96771
"Al Denson","Stand Up",223.03302
"Avishai Cohen",Gadu,380.42077
Amduscia,Heresy,357.0673
Astream,Time,117.02812
Asphyx,"Streams of Ancient Wisdom (live)",278.25587
"Alain Bashung",Fan,259.36934
Aswad,"No More Living A Lie",238.65424
Audion,"Titty Fuck",429.03465
ALKEMYST,"Nameless son_ chapter i: the awakening",35.18649
"Arthur Adams & B.B. King","The Long Haul",264.17587
Atjazz,"Put It On [Backwards Pinku Vaaty Remix]",283.19302
"Angelo Debarre",David,182.96118
"Antonio Aguilar","Tu Traicion",179.1473
"Alkaline Trio","This Could Be Love",240.50893
Adele,"C'est bon",149.62893
"Amon Düül II","Telly Vision",246.83057
Argent,"Sleep Won't Help Me",309.65506
"A Love Ends Suicide","Lets Spark To Fire",175.56853
"Alaska In Winter","We Are Blind And Riding The Merry-Go-Round",273.13587
"Alex Ubago","Cerca de mi",217.41669
"Aksak Maboul","Azinou Crapules",429.26975
Alcatrazz,"All Night Long",476.96934
"Ashley Hutchings","Little Johnny England",140.30322
"Annette Hanshaw","Under the Moon",202.00444
Ambition,"Alone I Cry",271.51628
"Adam F","Mother Earth",305.44934
Autumnblaze,"Someone´s Picture",324.23138
"Autry Inman","Be-Bop Baby",132.80608
"Ali Farka Toure_ Toumani Diabate",Debe,295.57506
Anastacia,"Pretty Little Dum Dum",277.31546
Atom,Sunshine,227.60444
"Alkaline Trio","Trucks And trains",198.5824
amelie-les-crayons,"le train trois",202.23955
Aghora,"Open Close The Book",298.68363
"Adam Schmitt","Illiterature (LP Version)",212.92363
Aftershock,Warning,237.92281
Axwell,"Jazz Player",205.73995
Afterwish,Departure,316.29016
"Agressiva 69","Planeta Slonce",377.3122
"Articolo 31","Lasciami Fare",71.33995
"Amity in fame","Relegate The Judge",282.22649
autoKratz,"Stay The Same",270.13179
"Andrew Jackson Jihad","Brave as a Noun",74.97098
"Amii Stewart","Come Sail Away",288.13016
"Antony & The Johnsons","Hope There's Someone",261.19791
"After 7","Takin' My Time",323.26485
"Amon Amarth","Abandoned (Live)",358.71302
"Anti-Social Music / The Gena Rowlands Band",Secrets,238.70649
Al-D,"Ghetto Child",358.81751
Aria,Kolizey,378.90567
"Aaron Tippin","Workin' Man's Ph.D",210.07628
"Al Campbell","Never Give Up",219.01016
America,"Only In Your Heart",184.05832
"Angeles del Infierno","Ángel del Infierno",251.76771
"Al Dexter & His Troopers","Saturday Night Boogie",161.48853
"A Flock Of Seagulls","Heartbeat Like A Drum",241.10975
"Au Pairs","Instant Touch",178.6771
"Abbey Lincoln","Brother_ Where Are You?",187.08853
"Ananda Project",Intro,30.51057
"Ancient Astronauts","I Came Running (Gianma Remix)",261.92934
"Albert King","I'll Play The Blues For You (Parts 1 & 2)",438.77832
Agonoize,"to paradise ­ analogue brain remix",317.46567
Aslyn,"Just Enough",243.40853
A.P.A.,"We Don't Pose",132.75383
"Alessandra Amoroso",Bellissimo,226.87302
"American Steel","Or_ Don't You Remember?",170.23955
"Aes Dana",Barn,487.81016
Atreyu,"Lead Sails [And A Paper Anchor]",287.42485
"Ann Charters","Heliotrope Bouquet",231.99302
"Abdel Halim Hafez","Ihtar Khyali",277.65506
Anjali,"Turquoise & Blue",276.24444
"Alpha 5.20","La bicrave est dans ma tête feat Shone & Malik Bledoss",257.77587
Akala,"Thick Skin",204.69506
Atjazz,"Put It On",460.042
"Angelo Debarre",Speevy,164.88444
APOSTLE,"Breath of Life",280.55465
"Anna Abreu",Vinegar,219.92444
"Al DiMeola",Etude,421.01506
AutNoyz,"The Hustle",261.82485
"Anne Murray","Some Birds",131.63057
"Acda & De Munnik","Verkeerd Verbonden",295.91465
"Abstürzende Brieftauben",Schluckauf,128.88771
"All That Remains","Become The Catalyst",193.17506
Arcangel,"Huelva Existe",176.37832
Arrogance,"Your Sister Told Me",177.05751
"Abrasive Wheels","So Slow",95.34649
Afrosound,"La Negra Tomasa (bilongo)",204.01587
"Amber Pacific","We Can't Fake This",208.24771
"Arion (Telemann)","Ouverture [et suite] pour deux flûtes_ cordes et basse continue en mi mineur - Gigue",134.1122
Asheni,"Sweet Suffering",330.00444
"Avril Lavigne","Sk8r Boi",201.03791
Aikakone,"Taas saan lentää",209.162
Audioslave,"I Am The Highway",334.91546
Aeoliah,"Rejuvenating Bliss",442.22649
Andrea,"Nell'Intimità",226.35057
Alexkid,"U's song",113.10975
"Arthur Fiedler","I Want To Hold Your Hand",202.70975
"Alvin Lee","Real Life Blues",272.71791
"Arja Saijonmaa",Gryning,232.48934
"Abdul Majeed Abdullah","Esha Twz'al",285.12608
"At Vance",Shine,297.7171
"Asphalt Valentine","Down To The Aces",263.73179
Aghora,Moksha,329.32526
"Adrian Lux","Strawberry (Original Mix)",405.60281
Anata,Dreamon,146.15465
"Ashes to Ashes",86,181.05424
"Asobi Seksu","Strawberries (Ulrich Schnauss remix of Asobi Seksu)",224.33914
"Anthony Callea",Obvious,219.24526
Akercocke,"Prince Of The North",124.26404
"Assemblage 23",APART,311.77098
"Afro Celt Sound System",Eireann,309.7073
Arid,"Broken Dancer",206.81098
"Alecia Elliott","Every Heart",222.35383
AutNoyz,"The Game Of Life",213.31546
"Animé","The Wake",217.59955
"Alice Cooper","Don't Talk Old To Me (Album Version)",173.06077
"Avicii & Sebastien Drums",Even,383.92118
"Alabama 3","Ain't Goin' to Goa (Trouser Enthusiasts Transcendental 7"" Edit)",208.61342
"Andreas Johnson",Cruel,190.45832
"Ace Frehley",Wiped-Out,253.59628
Amber,Yes!,237.53098
Alice,"Chanson D'Amour (2005 Digital Remaster)",150.33424
"Aesop Rock","Getaway Car (Featuring Cage and Breeze Brewin) - Accapella",196.98893
A3,"Sad Eyed Lady Of The Lowlife",284.39465
"American Hi-Fi","Hi-Fi Killer",185.59955
"Alecia Elliott","Stay Awhile",180.06159
"Aceituna sin hueso","El Cantautor Y El Molino",270.47138
AGF/DELAY,Chaos,405.21098
"An Albatross","Electric Suits & Cowboy Boots/The Revolutionary Politics Of Dance/Outro",237.68771
Atmosphere,"Shoulda Known",186.98404
"a dream too late",Trendsetter,183.90159
"Angela Dimitriou","S' Eho Anagi",192.15628
"Aline Khalaf","Ya Hallak",295.20934
"Alecs Marta",Summero,463.38567
"ANJA GARBAREK","Big Mouth",200.01914
"Alex Baroni","Io Ci Saro'",250.61832
"Alana Grace","Black Roses Red",250.48771
"Ana Laura","Tómalo (Take It All)",176.50893
"Age Of Chance","Playing With Fire (Midsummer Mix)",435.80036
"Air Miami","Fight Song",205.11302
"Ambulance Ltd","Stay Where You Are",216.16281
Alexkid,"Mare Alta (Extended Mix)",424.17587
"Arthur Baker featuring DJ Plus One","Do It Like This!!!",401.03138
"Andy Jay Powell","Triple X",310.07302
"Alex Smoke",UnCern,191.42485
"Ant Banks","Keep 'Em Guessin'",285.70077
"Alfredo Gutiérrez","Besos de miel",154.14812
"Angela Ro Ro","Nossos Enganos",264.48934
Apathy,"Damn The Bottles (Psycho Abusive Fuck)",438.54322
"ARRESTED DEVELOPMENT","Conditional Love",296.48934
"Alizée","Eden Eden",262.03383
Alcazar,"Start The Fire",197.11955
Aerosmith,"What Kind Of Love Are You On",195.76118
"Antonio Vega","Atrás (Live)",137.87383
"Audio Lotion",Eclipse,300.72118
"All Saints",Surrender,310.59546
"Alex Skolnick Trio","Tom Sawyer",394.47465
"Arab Strap","Meanwhile_ At The Bar_ A Drunkard Muses",145.13587
"Ah Cama-Sotz","lughnassadh | rite I |",159.05914
"Azeda Booth","Big Fists",241.10975
AN:TI,"Emergency call",380.89098
"A Perfect Friend","Strings Of Hayden",146.20689
"Adequate Seven","No Space",140.48608
Aphrodesia,"I Feel Happy Today",322.76853
"Alan Jackson","Right On The Money",230.73914
Arpeggiators,"You Have Powers",352.65261
"As I Lay Dying","Bury Us All",143.59465
Antifreeze,Dialogue,172.7473
"Alice DJ","Who Needs Guitars Anyway?",256.80934
"Annette Hanshaw","Little White Lies",189.72689
"AIDS Wolf","Elle Est Si Cochonne",242.52036
"Aga Zaryan","The Thread",395.7024
Arcangel,"Volvio de Nuevo",193.802
"Auburn Lull",Salvo,119.17016
"Anal Cunt","I Convinced You To Beat Your Wife On A Daily Basis",50.36363
"Abida Parveen","Main Mangti Moula Ali Di",365.66159
"Aaron Neville","Oh Happy Day (Key-Ab-Premiere Performance Plus w/ Background Vocals)",258.40281
"Angélique Kidjo","Conga Habanera",233.50812
"Arcadi Volodos","Bunte Blätter for Piano_ Op. 99/No. 12 Abendmusik (1841)",196.17914
Alibi,"Walking On Edge",239.51628
"A Day To Remember","You Had Me @ Hello",274.96444
"Anne Grete Preus","HKH Seg Selv",92.99546
"Adrien Wilcox","Hot Blooded Gem",228.30975
"Arch Enemy","Diva Satanica",223.08526
"Abstürzende Brieftauben","Du nervst",182.22975
"Architecture In Helsinki","Bats And Rats And Murderers",83.30404
"Annett Louisan","Was hast du vor?",224.44363
"Arthur Russell","Another Thought (Hollow Tree)",149.99465
"Alejandro Escovedo","Too Little Too Late",229.45914
"Alain Caron",Solitude,432.61342
"Alabama 3",Converted,375.32689
"Arthur ""Big Boy"" Crudup","Crudup's Vicksburg Blues",194.82077
"Ace Cannon","I Saw the Light ",127.79057
ATB,"Love Will Find You",350.79791
Al-D,"Unconditional Luv",277.65506
Airscape,"Sosei (Original Mix)",521.40363
AllRise,"Pace of the Race",193.64526
Amandine,"Le Pot De Terre Et Le Pot De Fer",94.4322
"Aerolineas Federales","El Leon de la Metro",93.70077
Alturas,"My way",237.322
"a hundred times beloved",ella,216.81587
"Amon Düül 2","Wings Of The Wild",289.35791
Ayreon,"The Decision Tree (we're Alive)",383.37261
"Andy Williams","The Bells Of St. Mary's",156.1073
Apocalyptica,"Harvester Of Sorrow",374.36036
"Al Peco","Molotov 99",244.1922
"Art Pepper","I Can't Give You Anything But Love",251.48036
"A Thousand Knives Of Fire","Hey Buddy",320.10404
"American Music Club","Outside This Bar (Album Version)",185.80853
"Ani Lorak",Nelubov,184.24118
"A Silent Film",Lamplight,236.042
"Art Tatum Trio","Long_ Long Ago (Apple Tree)",199.47057
"Aline Barros","Tu Es Fiel",330.52689
"Air France","No Excuses",181.39383
"Al DiMeola","Senor Mouse",441.33832
"Au Revoir Simone","Knight of Wands",228.77995
"Alain Morisod","Le Lac de Come (Lake Como)",195.52608
"Andreas Dorau","Immer Nur Warten",127.18975
Amebix,Largactyl,226.95138
"Alibi Montana","Affaire de famille (feat. Alino)",291.00363
Ayo,"What Is Love?",266.00444
Alias,"9:24 Cigarette - Version 2",316.15955
Announcer/Homer/Singer,"America (I Love This Country)",66.08934
"Ashford & Simpson","Reprise Working Man",79.51628
"Aleks Syntek","Sólo Por Ti",199.91465
"Alan Jackson","Between The Devil And Me",261.66812
"Apollo 440","Stop The Rock",214.85669
"Allison Moorer","When You Wake Up Feeling Bad",160.15628
"Atze Schröder","Jack Russel Terrier",111.5424
Alphaville,"Ascension  Day (Live Version)",424.41098
Asterisk*,"Silver - Bullet - Bible",112.77016
"Air Liquide","You Can See It_ But You Can'T Reach It",366.10567
Appliance,"Food Music",223.79057
"Ant Banks Featuring Spice 1 and 187 Fac","Sound Of Lead",268.25098
"Ace Cannon / Al Hirt","Sweet Dreams",200.72444
"Alva Noto",J,351.03302
ADJD,"Lost In Sequence",383.05914
"Apple Jelly",She/Go/Home,240.87465
"Arve Henriksen_ Jan Bang","Loved One",244.61016
Anthrax,Medusa,284.08118
"Arkus P.","Amokfahrt Nach Polen",529.42322
Aeoliah,"Watashitachi Wa Hitotsu No Ai (We Are One Love)",1875.06893
"Agustin Lara",Naufragio,150.80444
Akon,"When The Time's Right",224.46975
"Andrew Dice Clay","The Urinal",13.94893
"Arsonists Get All The Girls","In The Empyreans",242.65098
"Airborn Audio","Monday Through Sunday",264.54159
Activator,Activator,301.76608
"Alexandre Desplat","Zone Interdite",267.38893
Afterlife,"Dub In Ya Mind (Insatiable Mix)",273.42322
"Ace Deuce","Woe Now (Featuring H.A.W.K._ K-Lee & El-Dogg)",303.80363
Akustikrausch,Diskoschlampe,210.36363
"Arnold Jarvis","Special Kind Of Love (Jazz-N-Groove Primetime Dub)",344.00608
"Aggro Santos","Rhythm N Flow",206.15791
"Aleks Syntek","Hey Tu (1990 Digital Remaster)",192.91383
"Angel Y Khriz",Mazacotte,169.74322
"Aztec Two-Step","People Are Strange",240.48281
"Apache Indian",Boba,304.87465
"Alejandro Santiago","La Maniqui",232.01914
"Andru Donalds","Simple Obsession",245.15873
"Arlo Guthrie",Pigmeat,134.05995
"Alvaro Torres","Te Olvidare",266.55302
"A Small Good Thing","El Mariachi Loco (The Siesta)",134.66077
"An Experiment On A Bird In The Air Pump","Lights Out",68.38812
"Andres Calamaro",Problemas,340.68853
"Alexis Korner","Catcoke Rag",211.80036
Amber,"Now is the Time (Original)",237.73995
"Ariane Moffatt","Retourne Chez Elle",217.15546
Akala,Freestyle,49.78893
Amari,"Ice Albergo",189.33506
"Asylum Street Spankers","New Jazz Fiddle",212.87138
Aventura,"Dile al amor",228.41424
"Alf Robertson","En gyllene kaross",171.88526
"Atari Teenage Riot","Deutschland (Has Gotta Die)",170.9971
Aephoria,"Untitled Audio",408.842
"Andrew Hill","Reconciliation (Rudy Van Gelder Edition) (2003 Digital Remaster)",444.44689
"Algunos Hombres Buenos","La de tu voz (La Cuneta)",228.07465
"Antonio Koudele","Track COMME D'HABITUDE/MY WAY",277.34159
Abbacadabra,"S.O.S. (Almighty Club Class Filtered Mix)",408.39791
"Angel Witch","Psychopathic 2",267.65016
"Amel Bent","Le mal de toi",222.40608
"Alan Sorrenti","The Prisoner And The Dancer (2005 Digital Remaster)",255.00689
"Agent Steel","Know Your Master",287.37261
"Angelic Upstarts","I Don't Wanna Fight The Soviet",182.02077
"Alexis Korner","To Whom It May Concern",215.17016
Almedal,"Aldrig Ses Igen",144.19546
"Andrew Gold","In My Life",144.29995
Alesana,"Tilting The Hourglass",228.72771
"Alit Boazu","Báze Dearvan",254.01424
"Alberta Hunter","Texas Moaner Blues",176.97914
ABC,"Many Happy Returns",422.84363
"Alejandro Fernandez",Ella,119.82322
Avalon,"I Wanna Be With You  (Avalon 2004 Release Album Version)",245.57669
Abbacadabra,"The Name Of The Game (Breeze Mix)",328.69832
"Angelic Upstarts","Black Knights Of The 80's",189.33506
"Adoniran Barbosa","Joga A Chave",138.762
"Amon Amarth","Across The Rainbow Bridge (Live)",307.22567
"Air Formation","Alone At Last",355.91791
Assassin,"Life Or Death",294.76526
Aneuretical,Fantasia,197.72036
"Alaska In Winter","The Homeless And The Hummingbirds",178.46812
"Audio Lotion","El gato",183.69261
"Ashley Tisdale","It's Alright_ It's OK [Johnny Vicious Warehouse Mix]",427.59791
"Amanda Marshall","Let It Rain",274.28526
Anggun,Chrysalis,221.33506
"Age Of Love","The Age Of Love",313.57342
"Abandin All Hope","Barkley Said It Best",105.79546
"Aisha Duo",Wind,410.53995
"Abandin All Hope","Dying Wish",137.82159
"At Vance","Golden Leaves",259.36934
"Agressiva 69","Na Koncu Swiata",236.66893
Alphaville,"Big Yellow Sun (Remix)",410.5922
Astroqueen,"Planet Dust",247.37914
"Aidan Moffat + The Best Ofs","Lullaby For Unborn Child",168.51546
"Animé","Memory Overflow",277.26322
"Ashley MacIsaac","Space Available / Buddy MacMaster / Joys Of Mabou Mines / '38 Ford / Passion Flower",339.74812
"Alex Bueno","La Pretendida",213.78567
"And Also the Trees","The Next Flight to Rome",161.88036
"Astuni & Manuel Le Saux",Faith,451.49995
"Air Formation","It's Over Now",284.21179
"Alejandro Lerner","Volver A Empezar",263.33995
"Andre Nickatina","3 So What A.M. So What",168.28036
America,"Sandman (Album Version) (2006 Remastered)",309.91628
"Ashley Parker Angel","Shades Of Blue",274.02404
"Atomic Rooster","A Spoonful Of Bromide",286.64118
"Anita Baker","You Belong To Me (LP Version)",282.14812
"Ana Gabriel",Clemencia,193.95873
"Arve Henriksen_ Jan Bang_ Erik Honoré",Assembly,235.83302
"Arctic Monkeys","Potion Approaching",214.15138
Atman,Moksha,321.2273
"Astral Projection","Cosmic Ascension",543.79057
"Ashley Monroe","That's Why We Call Each Other Baby",185.28608
Aphrodesia,"Into Your Eyes",328.28036
"A Plus","Good Feelin",220.49914
"Art Blakey","Couldn't It Be You",487.75791
AZ,"<5 sec.s",213.39383
"Armchair Martian","Communion (1995)",190.22322
"Archie Bell & The Drells","Tighten Up",164.15302
"Annie Lennox","Keep Young And Beautiful",138.47465
"Angus & Julia Stone","Just A Boy",236.95628
"Anita Kerr","Love At Last You Found Me [J'en Deduis Que Je T'Aime]",202.16118
"Alejandro Fernandez","Mi Verdad",131.73506
"Archie Edwards","That Won't Do",157.88363
"Ancient Astronauts","Surfing the Silvatide (with Bajka)",259.00363
"Adriana Partimpim","Fico Assim Sem Você",188.18567
"A.R.E. Weapons",A.R.E.,147.01669
"Acumen Nation",Punkass,146.1024
Astream,Girlfriends,104.46322
"Armand Van Helden & A-TRAK Present Duck Sauce",aNYway,398.00118
"Alisha's Attic","If You Want Me Back",145.55383
"Antonio Orozco","Quiero Ser",249.15546
"Alisha's Attic","Push It All Aside",211.04281
"Archers Of Loaf","One Slight Wrong Move",198.03383
Agression,"Voodoo Stew",198.94812
"Alfred Brendel/Alban Berg Quartett/Günter Pichler/Gerhard Schulz/Thomas Kakuska/Valentin Erben","Quartet in E flat major_ KV 493: Allegro",649.7171
Azymuth,"Depois Do Carnival",341.18485
"Alado Sincera","Es Esto",167.47057
A.T.P.,"Leccion 10",54.49098
"Art Blakey & Clifford Brown",Confirmation,531.93098
"And Also the Trees","Fighting In a Lighthouse",165.74649
"Alexander Schöld","Vi är en",224.1824
"Adorned Brood","Die Wiederkehr",271.96036
"Across Five Aprils","A Year From Now",158.79791
"Al Jarreau","The Christmas Song",295.31383
"American Hi-Fi","I'm A Fool",241.60608
"Adam Faith","Country Music Holiday",129.88036
Apocalyptica,Ruska,275.66975
"Alison Limerick","Where Love Lives",227.73506
"Albert Pla","Pepe Botika",291.23873
"Aril Brikha","More Human",423.44444
"Alif Tree","Without Her(th) (Junkmix)",299.98975
"Atomic Rooster","Death Walks Behind You",448.96608
Alphaville,"For A Million",370.05016
Amber,"Just Like That (Solar City Vs. DJ Rico Radio Mix)",230.00771
"Anita Ward","Ring My Bell",354.5073
"Angels Of Light & Akron/Family",Moment,320.93995
"Amy Pearson","Lost Without Your Love",266.29179
"Aníbal Troilo","Mano Brava",143.0722
"Antonija Sola","Ja cu kupit",252.55138
"Adequate Seven","Everybody Hates",179.722
"Alex M.O.R.P.H.","Sunset Boulevard (Feat. Ana Criado)",436.58404
Annette,"The Scenic Route",336.87465
Ashtrax,"Xtreme Control",379.84608
Anis,"Pensées amères (intro)",31.86893
Alias,"Top Back",288.60036
"Archie Edwards","Sitting On Top Of The World",174.86322
Aubrey,"Rhythm Jism",395.51955
Alkonost,More-Son,496.56118
